用户id,评论内容
1097829897,太烂了，想学其他国家拍片多和人家学学
764801865,呵呵
751381789,有的情节没看懂。是我看不懂国产的还是。
1589426661,国产的只有这个样子[黑线]
1999482107,真是够拉的这剧情，不要出这种坑流量了，国产电影真是被这些导演脸都丢尽了
1334122873,太简单了吧
1689316806,太差
1403798102,你们都是真坏，害我快进二三十分钟看完电影，太想骂人了，逛评论区逛了半小时，以后再也不看国产科幻了，真的伤透了我的心
1088805162,好拙劣的演技，特别是那个人被树枝挂到动不了，这时蛇来了，你就转个身拉一下就行了呗
1952284851,垃圾到不能垃圾了
1933195543,无语，我居然看完了[泪]
791037717,唉！什么电影[勉强][勉强]
985627460,感觉这个电影连贯性还可以，演技也在线，特效也可以，算是不错咯
1810019309,这蛇好酷，挺喜欢这部电影的，感觉剧情不错，特效也棒棒哒，值得推荐
1527946139,太喜欢这个电影的特效了！
1876031789,这个特效也太逼真了 蛇出来的时候我手机都扔出去了！！导演组还我手机
861123231,这个电影关注度挺高哦，变异蛇题材好看[酷][酷]
1410565880,很不错的
2055923824,这蛇看着恐怖啊，特效太好了
2037099769,看了这个电影感觉还不错啊！各方面剧情特效都很到位[哈哈]
1512334269,跟哈儿一样！中国影视就这样毁在你们手里
1515823597,无语了这部剧特效蛇也太假了
1123405454,这样的电影我都能看一个小时不过都是快进的
921944248,这电影，哈哈[吐舌]
1233285388,用2倍速度。。。
1146327834,不错
1994217705,什么鬼
1064011896,也就是我们的电影能拍这样
1530728190,特效差就算了，穿帮也算了，是里面的人弱智还是把观众当傻子？编剧导演能不能走点心！看的我都想吐，什么烂剧情！
1043373664,的多无聊  能看完这部剧[黑线]
1588861861,没有经费就不要拍，要拍就要拍最好的
523044749,年度最佳垃圾片，:thumbs_up:
1341539129,在哪找的这么几块料
1020513747,好蠢的人啊！！
1341539129,什么玩意[哈哈][哈哈][哈哈]
1251879651,真是侮辱智商了
1505081095,这条蛇怎么这听话
815420405,一群大男人吓死了，一个小女孩躲在草丛里。关键都知道有怪蛇。导演，你踏马长点心吧。艹。
2015983498,浪费我的时间
1827137642,闲的没事干，不是鲨鱼就是长虫[吐舌]
1071437018,来看女保镖 咪咪的点赞
1886374121,烂片儿中的战斗机！
1640835803,唉，真国产
1336356863,这个特效真的做的不错
1622378683,挺刺激的剧情，特效也不错
1583493509,变异九头蛇和九头蛇一样的咬人肉
1004077556,这电影真是很尴尬呀:downcast_face_with_sweat:
1711194060,我属蛇的都有被冒犯到[不高兴]
1247286416,特效，剧情，演技，不说了，不敢说，免得又有人说牧羊犬啥的，就说山里的毒虫之类的，还穿露脐装，能长点心么，有点诚意好吗？
1464624979,我们中国拍的好看的是玄幻仙侠的，国外是科幻的，不是一个频道OK有本事叫国外拍个西游记看看
1608847635,很好看的一部片子，制作精良，演员的演技也不错！
1892452898,他是看见蛇投降了 自己主动开的门
1350622542,好假！一个背包差点把自己缠死了
351638963,以后不用看视频了 只要是6 70分钟的都是烂片
1350622542,保镖就穿成这个死样进山啊
1152729773,差评！
1823993818,看看
1562781622,这水平真不敢恭维，技术太差。这也叫好看，
1249530769,太烂了，现在拍的电影怎么这么假
1965387018,太好看了，特效真好，大家一定要看看
1602620518,特效太假了  笑死
1907805713,这是一部脑残电影里面人太蠢了
1209607609,还好
1645618210,不好看
1383707277,什么破电影啊
2044168334,靠你几个的妈妈
848456151,有多少人跟我一样无意中发现这部电影封面进来的？举个手吧:person_raising_hand::person_raising_hand:。
1197312561,可以
1236874238,什么垃圾电影…最后尹俊杰怎么死的[勉强]
783034002,其实我是特地来看的
1169271266,什么机机这带眼镜像什么啊就这两人请不起人吗
764801865,呵呵
454018095,哎，这蛇可以，但是咋看着这个磨叽扯淡呢
1990832823,"还能在假点吗
"
1349813393,打卡
714843795,这片子太烂了
1423462523,那个黑衣服的女的好性感了，肚鸡眼好性感还白啊
1459555791,我全程在看保镖阿言。太爽了
1191022843,什么玩意
1241389107,没意思
507701067,还没开始看，先看了评论。不敢入坑
1543191121,一如既往的烂，演技拙劣，特效差劲，没有任何的可看之点
1231575087,大虫拖司机，车门是开着的。是司机开车门给蛇吃还是蛇会开车门？
383121583,前面说不能繁殖，后面的蛋怎么来的
1370408898,太扯了。演员表演尴尬，剧情无脑。所谓的尔虞尔虞我诈看的要尴尬癌犯了。
859543092,哈哈
1139094868,在电影里这演技不行，特效比以前好，剧情？这里有这东西？？？？？好好的故事线编成了烂片，咋不给我个评分呢，最多2星
1550347368,妈的，真的太假了。
1784086591,没一点看点
1216910279,好看啊，出二季，哈哈
1379333566,水的不能再水了，味同嚼蜡！
1563756337,没见过这么烂的片
1487168892,太难了，这个技术别拍了。
1406263205,必须打十一分，问题是在哪里可以打分
1466248141,前面拍的还行，后面拍的就有点蠢了，不知道为什么要插上后面那部分。
1167678847,国产电影，是越拍越后退，跟小孩一样
1757164777,这电影演的真臭。
1250064949,看不下去，太假了
976828480,谁家的蛇长那么多牙齿 醉了
1128289904,现在的电影都只有70分钟，拍的太烂
1015110136,雷剧
790908988,太尼玛好看了，果然是国产片
930776078,"太假，没有一点G片的真实效果

蛇的身体不是太真实，走路都没有蛇留下的痕迹
那么大的蛇，还一击一退
"
752795896,假的批爆
1237632103,这个老袁不会把背包脱掉吗？？？使劲去构枪也是够够的了。
2009282815,太好了，剧情还是挺垃圾的
1450389761,"差评
"
1450389761,大差了
1249656736,我感觉这个就跟夺命三头鲨一样，我感觉这个名字取错了，可以叫夺命九头蛇
1551452503,这片你咋想排的
1530532496,有没有大蛇好看
1954785200,后面不是小蛇出来了？每个结局
1738025533,看了就觉得最后一个彩蛋挺搞笑的
1407763050,免费给你看就别挑了
1245594123,真有这么垃圾的电影，没有之一
1407763050,好不好看不重要 主要是支持国产电影
1728669709,我的妈呀 这片绝了
904416756,这哪是九头蛇啊，还不如叫它九头蛟呢
1336308281,太假了    难看[升起][升起][升起][升起][升起][升起]
2051953448,不要看，浪费流量，时间！
1447950802,太假了没有看头
1427589403,惊险刺激，是我喜欢的电影
1558639703,妈呀  刚开始看就让吓着！！感觉还可以啊
1140158874,真的是一部特效很棒的电影啊
2012564262,这么炫酷大家真的不看一下嘛
1140598670,真的特别好看，特效也非常真实
2014150800,拍你妹妹
1700168625,削人
1027479153,看过国外的特效科幻觉得国产没啥感觉，太辣鸡了
429319390,真垃圾的电影
416293954,看得睡着了，不知道这种剧本谁写的
2010092718,有一部国足电影！无语，太失望了！
1204800640,狗屎剧来的！！！
1237058698,对我的智商是一种侮辱
1155879651,狗血
996176500,蹭漫威热度？
1178585683,又是这种烂片，早应该都能想到
854462650,有些人死是活该非要作死，本来抓住挺好的非要把网弄破
2024055320,太假了
846601448,太假。戏份不行
1588861861,"中国电影除了特效差了点不真实 其他的也不缺
不少  中国加油  越做越好。"
398929941,客人
956243806,这都能上热榜，nb
1414411544,哈哈
845821958,真的好好看 
1562256714,这电影也让播出？？？我服了
1081408276,这演技
964189396,没有看过又想看的就看吧，最好是用流量看，看完会有很特别的感觉
1605877940,帐篷演的好
1732930655,真烂，脑子都有问题[吐][吐][吐][吐]
1827908978,外国的三头鲨，中国的九头蛇
1794362733,特效特别棒，剧情特别真实，感谢把我的尴尬症都治好了。[委屈][委屈][委屈][委屈]
1532974136,这特么难看
1443657701,尹俊杰怎么死的
1374724362,蛇都会开车门了，真不简单
1424234282,感觉这部国产的不错，有点恐怖
1300580565,这个蛇很能打吧
1752995186,看到好多姐妹说恐怖来看看[吐舌]
1815757171,没有明星特效也这么假，我艹了，跟十年前的都没法比
1246254014,太假了
660689864,希望各位朋友评论影片时，影片拍的好，你就直接说好，不好，你就提出建议，或者直接说不好，只需要评论影片本身就好了。最烦前面带上国产两个字，国产怎么了？好坏都是我们自己国家的。
1848636546,不看好
1162969116,他们竟然还想拍续集，刺激！
839130048,什么玩意啊，浪费时间
1722726490,电影还行叭
1806139999,电影真的不错 很好看 特效贼逼真
1333503519,那里吓死我了，太逼真了，呜呜呜:thumbs_up:
1136800393,特效剧情都挺不错的，演员们演技也好！很好看的惊悚电影
1841523931,真的还是挺好的
2046267239,唉！也只能这样了
1450493249,这片子怎么说呢  嗨水平太次
710747449,这蛇一看上去就觉得很假！
1945383496,我只看了下特效，然后就没然后了………只能这么说。
1844236125,演得真他妈的假，小孩子不如，这个蛇更假演得，好好去问问老演员怎么演电影的，草
711393558,导演，不用拍下一部了，差得要死！
1165464170,书包早不脱掉干嘛？
370326364,好了
1454175240,大森林探险，居然穿露脐装，还有穿短裙的……[勉强]
1352456962, 哈哈哈
1638628731,国产的电影简直了。。。。。。不想说脏话
1194479174,穿帮了[吐]
1416235880,太难看，漏洞百出
1172260136,那个包背在背上就拿不下来了。
1137980827,真难看
1351438368,把国人演的太虚伪 太勾心斗角了
1197312561,不错
1129323426,还能在垃圾些吗
772239896,哎！差
1816906942,过家家一样，不知道都什么演员
1668150293,打发时间随便看看咯要是看评论么一个电影都不用看了[滑稽]
1423327708,挺精彩的，就是结尾那个笑话，笑死我了
1682044002,就彩蛋能看看吧[泪]
764801865,呵呵
1790564743,10星好评 看完脑子不变废也会变残
1243222811,"
能不能认真一点，我们不是傻子"
1866702255,孩可以
1843621751,太扯蛋了，不知道演的好不好意思看，
1439136230,太次了   一点都不好看  
1798825626,匿名
993306205,这么大的色我只要蛇胆
1426688061,演员的演技太拙劣了，导演的没有智商，脑残的剧情，从导演到演员就没个在线的！
799992296,看个电影 哪来那么多毛病  有能耐你们去拍
1444924834,太狗血了，嘛的
907697299,什么玩意你们慢慢的欣赏，
1199674538,最讨厌屏幕不断出现评论，这样很惹人讨厌的，看了一次不会再看第二次了。
370634404,9头:snake:
2047456244,九头蛇万岁
1485616628,在哪里评分，劳资要评负-100分
1643510578,无语
795630239,没有可拍的了吗？老是一个剧情，又是鲨鱼又是蛇的无聊
1392786198,太假了，制造出那么厉害的九头蛇竟然让一个简陋的破网给抓住了！各种尴尬啊！
1408992186,吓死了
1982637309,尹俊杰明明拿枪指着他们，怎么突然就躺地上领盒饭[哈哈]
1241387842,猪一样  搞科研  搞笑
1153773136,破电影，
1732851196,什么鬼。哎
1662722425,六分钟
1207555945,太会骗人了
1408287161,垃圾，怎么拍的呢，
1437674752,树杈都能左右情节，真特么醉了
1517722258,那个反叛，怎么突然就挂了，不科学呀，剪切太粗糙了
1955456312,看得劳资着急得
1955456312,我的个乖乖，本来不想笑看到你们评论我哭笑不得:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:
1517176255,一巴掌呼死
1517176255,肯定是个拖后腿的贱女人一个
1197312561,可以
1517176255,就这样的贱人，第一个死的就是她，什么人都能演电影现在，
1081017533,跟大蛇一样？都是一老头带领一队人
840782654,这他妈不是洗钱的电影？差点把我看吐了[吐][吐]
1332185780,"太假了
"
756444916,那个怎么死的
1350174036,你背的是双肩背包，树枝挂住的是包不是你
1734716177,我只想说，支持国产！！但是，太让人失望了！！垃圾片，哪怕动作和表情都让人看着恶心！可以模仿，但也要有点技术含量！！
1798825626,话剧团
1400567718,什么啊这是   那个叫伊什么的怎么死的都不知道
392148991,就是一部神经病电影
1883044306,国产的就是不一样！
1495323309,煞笔电影，情节有遗漏，特效价值五毛，剧情也单纯，和作者以前那部人蛇大战简直没法比
1643479008,牛逼排行榜第一啊，不亏是国产的烂片
1707508102,能好好拍个电影吗？这会降低人的智商的，有够烂的片子
1154081151,人家狂蟒之灾20多年前拍的比你好几倍啊
1463347996,大垃圾）了
1988685506,真心觉得不好看
329985725,不好看
1830243040,太拙劣了，很明显感觉到他们自己都觉得是在演戏！
1146327834,好看
1455944278,蛇会开门把人拖出去
1450243444,大好看了 果然还是国产好看  能坑一个是一个
843571161,千万别看，太假了，不好看
1609222121,好看
1346378937,很显然你把别人绑哪儿，被人肯定会遭蛇吃了
1346378937,这个男主角跟其他电视剧的不一样，意气用事没勇没略，见死不救
1346378937,还跑边上聊天去了
1149523395,凭良心说，我从来不给差评，这是第一部
2053826931,好看，我和朋友从电影院看完了又看了一遍，剧情和特效都很用心
1186995000,真的很棒啦，视觉效果也很好，一直期待变异九头蛇，没失望！[真棒][真棒][真棒]
743361285,从这影片里让我们明白了一个道理不作死就不会死
1971052934,垃圾电影，五毛特效[开心]这拍出来是为了搞笑的吗
1486872244,假的不能再假了，能坑一个是一个
2014330195,电影门槛变低了
1899027518,啥玩意儿，没有精彩的地方简直
1593171652,这电影，不过这结局最好不过
1676581608,都不知道，现在国产片都是拍的啥子电影，这种电影只有差评
819361861,果然又是垃圾片
1676581608,有这么白痴的演员，太假了
854462650,怎么被拖走的时候是开的
1060080014,当真是没有最烂只有更烂
1631140609,你们不能昧着良心说话。。。
1899027518,:smirking_face:
760449149,最低可以几分，，
780159512,打卡
1655758520,途径解决
1798825626,脱毛
1372610268,什么破片子
1642457797,这么大 没见过这么垃圾的电影  看了这电影 智商都变低了
1840737778,超级难看，特假
1592442612,尹俊杰后面是怎么死的？ 什么破电影  看了几遍都不知道他怎么就死了
855123230,这也算是国产电影的跟风，没点创新
1245219805,来了来了它来啦，大蛇一算什么，大蛇二算什么，沙蚯鱼算什么，终于蛇再次进化了九头[吐舌]
1063612656,拍的太假了，尤其是老袁被树枝挂着，竟然没办法动去拿枪，我也是醉了
814262066, 差评  不解释
1137033232,这是什么鬼电影:clapper_board:也太难看了吧……[吐][吐][吐][吐][吐][吐][吐][吐][吐][吐][吐]
2035682145,这个女的它对那个蛇再好它还是吃了她的主人 蛇是冷血动物 你咋这么养都不会熟它不是猫猫狗狗那样 很忠诚  
1718678883,这…特效细节太差，看的我无语，一开始就是那个套在蛇上的网不见了，然后就是注射生长激素时候那个人身手那么好一开始咋没那么nb，最后就是那个注射时候你确定那个生长激素是扎到蛇身上了？仔细看感觉扎空气呢?看来中国的p图特效还要继续努力！加油吧，虽然不细节，但还是相当于中国一般上的水平了！
1353259313,我一定要推荐给朋友看 不能我一个人上当
1504074888,个人感觉还挺好看的，九头蛇太吓人了
1354761897,电影挺好看的，开头就很刺激！演员们演技也不错啦，
1518978800,特效真的到位 看着好刺激
1445700352,剧情走向刺激，不拖沓，良心剧
709939501,有一说一，作为国产小制作电影，这部电影里的特效还是挺逼真的。我都被这个蛇，吓哭了！[勉强][勉强][勉强]
1140598670,制作的真的非常良心，看着非常过瘾
1202538157,效果真的太逼真了，真的很刺激啊
1529790175,太难看的国产片了！没一点水准情节！！！！
1561227173,这导演是体育大学毕业的吧，太侮辱智商了[升起]
1506364615,不好看！
1184863929,没法评价[勉强]
1607135590,这女的身材真好   为什么女演员身材都这么好[啊]   
1183854196,冲动
1799095545,我觉得整体剧情逻辑还是挺合理的，氛围很紧张刺激，结局大快人心，希望国产电影能够更好的补充细节
1592618135,九头蛇，真的吓到我了 有一说一这个特效真的比其它电影好很多吧？
1221410182,看了两遍啦！！！挺好看的！这个蛇:snake:还有特效都很逼真！！！:Japanese_not_free_of_charge_button:吓到我
1892811507,结局也太那个撒了
340029178,而且该动手时干看着不救人，看着就来气
1071843606,这剧情太简单太现实了，就跟闹着玩是的了，我只能说国产电影拍来拍去都变成感情戏了，大蛇1，大蛇2，鳄鱼，行地鲨都变感情戏，怪不得演艺圈乱七八糟，动不动就这个有一腿那个有一腿，所以我觉得国产科幻片不好看，
859543092,哈哈
1346602957,评论无语了，就一部电影而已，就事论事不好吗，用得着上升到没有必要的高度吗？有的网友这么敏感反真是过度了！唉，感到有一点悲哀……
842697050,假烂
1838482352,可怕
556415243,不会跑嘛
556415243,半天搞不得一支枪
426980064,真够好看的[泪]
1033551039,哪个老板的洗q剧啊，这都上推荐呐
1159657078,不咋样
1251888931,到目前为止，国产电影除了红海行动，战狼，真的没有一部值得一看。
1102621566,不知道在哪里打分 我的话打一分 
1848505518,五星好评能坑一个是一个
1439136230,漏洞百出
1192800742,这他妈的是啥？我居然看完了[汗][汗]
1570227781,就这几个人，就是小白鼠送食。
801019583,！！！！无法用语言表达！哎……
2052915151,不值得看  没意思  都是主动送人头
1805770075,太差劲了！
1356684838,"希望这部电影导演能看到我的评论
我草泥马"
440174672,搞笑剧凑合看吧
1232279125,这简直就是侮辱我们的智商:angry_face_with_horns::angry_face_with_horns:
1485202585,有点浪费流量了[黑线]
1975425960,国产奇幻剧真的太烂了
1773683393,跟本比不上质量
1346068786,TM神剧
823799445,天～什么鬼
1623453486,不要老跟国外的比，毕竟文化也不一样。国产的科幻剧就这两年才慢慢做起，想要达到欧美水准短时间内没那么快，大家也要给国产科幻打打气呀，别老是喷，不喜欢就不看没必要争论。
1819988905,太假，太难看了
826333679,好看伐
1140668877,我蛇的作品看的太多了，已经不怕了！我觉的这九头蛇这么那么像娜迦蛇呢
1745792943,五星好评[真棒]（五毛一条）
1116003088,非常好看的国产科幻片，绝对值得看，建议都去看[哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈]
1644157192,那不是找死呢嘛！
1172028050,这么垃圾的电影还好意思播出
1028170083,"看了10分钟假蛇都用特效?好假啊.索性弄个玩具蛇反而好,还有司机被吃了 蛇会开门 就算是撞开的 玻璃碎的声音都没有 这么节约成本吗"
1509497048,哇靠，太好看了吧，真是国内科幻惊悚年度大剧，良心制作，强力推荐
1905462513,张芷然太美了
1054540755,"枪杀蛇的时候为何割绳子？
洪骁被滴到血，不是吓得赶紧跟上队伍，反而自己在哪里瞎找以致脱离队伍，这合乎逻辑么？"
326940494,不愧是国产片，里面的人没一丝脑子
1392786198,这拍的太假了，背包挂树枝上就不能脱下背包吗非的在那自己挣扎。在关键时候不是枪卡膛了，就是踢到瓶子，要不就是电话响了各种尴尬。
1449411032,怎么样 把评论的子 变成红色子呢？
1449411032,九头蛇
1895646352,剧情太搞笑了，看得感觉很多人的反应都不符合逻辑了，哎
1475297892,三分钟看完的，感觉自己好定力
1318919632,进山穿露肚脐的衣服，什么脑子
1383842121,DJ版的
1031146719,尹俊杰是怎么死的，看了两遍都没看到，难道自杀的，哈哈哈哈，烂剧[心碎]
1071670968,还算可以了
946204458,满分十分，能有7分
1632242606,这电影怎么那么垃圾，看到蛇人就被树枝卡住，好垃圾电影
1738264865,这小成本电影还行
1953944578,那个男的是怎么死的
1671640480,这些人就是该死，头脑简单   四肢发达。
1166642256,我想问问这个电影是谁拍的？？？？爱了那么多年就因为这点事就眼睁睁的看着自己心爱的人活活被蛇吞了不去救？？？？？闹笑话呢这是情侣吗太假了吧？？？？？差评
1916722954,垃圾，演员演技差的要命
1440566728,好看，十分，特效逼真，故事情节紧凑，有悬疑有爱情有动作有枪战，很好看。（五毛）
1349813393,打卡
1136603657,:face_with_tears_of_joy::face_with_tears_of_joy:我给十分，因为十分好看，能坑一个算一个
709245298,多打一点分，能坑一个是一个。
855633680,上次看的是3头蛇，现在九头蛇都出来了哈哈
1302975614,最近没有什么看的，就在刷小视频，居然告诉我这个叫蛇王，我蛇王都看完了，其他八个头呢？[汗][汗][汗]
1450904538,这女的胆子那么小，是来搞笑的吗，
756444916,太垃圾了  背包卡书上了  不会 脱下来啊
355534968,季言小姐姐竟然挂了
917629402,导演好像没脑子，蛇会开车门？？ 司机可以下车上厕所被蛇咬走，这还符合情理。
1655758520,婆婆破坏
1460464543,国产神剧，哎！
1088873399,关键时刻总是有噪音
1363028145,优酷怎么越来越脑残了，全是拍这种视频了
1088873399,为什么人总是喜欢发呆 不能果断一点吗
1725516732,不好看，很多地方太假，给5分
1974807673,我给这个片子打0分。垃圾堆里拍出来的吧
1039551995,发个哈哈哈
378906152,毛骨悚然，可能胆子不够大
1586866764,九头蛇
618668372,感觉还可以[吐舌]
1757327356,垃圾~面对新恐怖物种，没有丝毫的敬畏之心！
1309084725,为什么不一把火烧了呢。
1309084725,季言好漂亮。。
1165288233,非常好看  强烈推荐
1582989494,难看的要命
364947584,支持国产，太好看了！不看绝对后悔，看了会更后悔！[勉强]
1414527019,啥玩意儿[泪][泪]这演技
1783547015,垃圾，电影
1340656077,凭什么人类犯错，要用兔子去引诱啊？人类自己犯错由人类自己承担责任
1360433495,1分国产科幻很垃圾
1485654322,我给三分吧，进步空间还很大！
1540700709,我想进去帮助蛇，里面的人太笨了，我看时都想进去打他们
1668177353,导演到眼这特效做的还没七十年代好呢
1051116917,只能说垃圾演技
1443006292,这个特效还是可以的，相比而言，九头蛇的建模还可以
709939501,啥也不冲，就说这个开头的蛇，吓哭我了，就值得五星。而且后面还有各种反转。里面出现的每个人，都不能忽视啊。
1565473468,有的时候我看着好害怕
1759573008,剧情好无语[泪][泪]
1251622606,我觉得很不错呀！国产慢慢在崛起
1328194728,  我居然看完了 
854462650,车门原本不是锁住的吗？
1430180208,应该还有2吧
370326364,好看
1367243362,非常难看
770806302,这是国产电影比较好看的一部，还很真实
1504074888,这变异九头蛇电影真好看！
1354761897,来啦来啦，看着很刺激！
1148493342,这部影片开头就营造了紧张，压抑的氛围，容易进入剧情中
1073514146,我不在乎拍的好与坏，只是好奇这9个脑袋的长虫咋在树林子里穿行的！脑袋不会岔劈吗？所有的树木不属于这长虫的脚板子吗？！:face_with_tears_of_joy:
1798825626,可口可乐了
1655758520,途径解决了
1241570575,说真的我把上午饭看的给吐了，还把键盘弄坏了
1243658328,这个智商的片子，还不如我们合着玩泥巴
1517163545,掉进兔子窝了？
1400933594,啥垃圾电影  
512233778,会降低我的智商
1820082126,希望还有第二部
779406100,一个人类打赢了“变异九尾蛇”，也是够够了
1339490980,大蛇丸的棺材我快压不住了
1156637161,这破片
1149115329,好假啊
1341234959,什么情况？
1949357576,动画片？
1508642097,这剧制作的挺精良的，特效都炒鸡刺激
1243923030,特效逼真，演员演技也好好啊
1365796301,演的什么   乱七八糟  的  一点都不好看
1237967207,演技拙劣，剧情很烂。
1564511013,我在想，去了也就9个人，一口一个正好
1108605902,旁边那老兄怎么领的盒饭？？
1165670112,真进山穿那个衣服早他妈不成人样了
921860262,那个女保镖很漂亮，不过死了就可惜了
1129872010,太好看了
370326364,好看
1804261981,八戒你的九齿钉耙出来吃人了快来收了它
1694911186,太刺激了，这是个什么玩应，极品呀
1459555791,全程只看阿言
1399732961,满分
801834878,拍的真好，比我的快手视频好看
1214672415,拉级
1930478412,古有神兽曰：相柳，也就是所谓的什么八岐大蛇，这九头蛇是什么神兽[呵呵]
401602543,5分
1426994557,还可以哦！
1346180868,足够辣鸡，看到车上的司机是怎么下车被蛇拖去的我想问，难道看到了，他自己下去的？？？
760712604,这就像动画片一样
1686025413,什么玩意儿
825660015,特效太假，不好看
911257883,非常垃圾的电影，没有之一，简直就是浪费时间。感觉就是上当受骗。
1802052144,国产电影也挺好看的
1164762321,这TM演的什么玩意啊，全剧坚持看完我吐了
440174672,"男主演的最假,一会怕一会不怕,第一次上膛上不了还是咋的?胆那么大该冷静果断啊.完全失真"
1372235686,弱智电影
1401417706,很差   考验人的智商    剧情 很差 不符合逻辑
715009782,没有最烂只有更烂。
904399640,太假，:face_vomiting::face_vomiting::face_vomiting:
1306361258,还可以
1589222525,必须十分
1205298533,确实拍的不好
1810874344,女朋友被蛇吃了，为什么不报警，理解不了
1829536225,五毛钱特效哈哈哈！
1604243814,看的郁闷。
1206143467,需努力！！！
1755229550,看了开头果断退出
1485841268,这电影少说也得9.8分 好莱坞级别的大片呐 各位快来看快来瞧 我绝对不是骗人的 三分钟就可以看完 省时省力  
1457281003,还作不？直接一枪打了啥事没有
1043521325,20年前的狂蟒之灾完爆
1208614804,没少花钱宣传电影 
1743530039,一如既往地垃圾   对国产不能抱有期望
1839377620,为啥不把包包放下去拿枪[惊讶]
1457841316,都麻醉了杀呀
1710863911,这个枪怎么那么像水弹枪好假连蛇能更假不
1103505352,一颗星都不想给。
380645931,从坐车出发起，发现画面极其不连贯，后来看评论，这么一说，哦，贴图啊，有钱做特效，没钱搞仔细的？
1330094869,来看看美女的
1929550287,垃圾 乱七八糟的都没有勇气 
1825151571,什么玩意儿[吐][吐][吐][吐][吐]
1343610978,期待第二部
1709729403,老子快吐了
766878019,我是看风景的
1984621572,什么垃圾电视，垃圾兄得垃圾
457213119,晚上看[哈哈]
1228496921,打卡
1374171966,很想发表点真实感受，但是又不想承认国产这么的。。。。哎不说了，
1089302973,拍的什么啊，小孩过家家吧[弱弱]
1810821520,其实题材不错的 就是特效不好而已 想要好的电影投资好的特效都是要大投资 我相信我们的国产科幻片要有大的投资一定是会很好的 去个大老板投资去吧
1478593188,简直就是侮辱智商
933677451,不会做蛇了，去看《奇幻森林》《森林之子》的蛇是咋做的。
1616109615,垃圾不能再垃圾的电影
1515909673,这电影狗血得不能狗血，笑死我了，特效这么差的吗
1878533450,最怕蛇的我，死撑着看我  蛇的镜头就闭眼
1981619614,真假的电影啊哎
1551855332,我就想知道，最后一刻那个男的怎么死的，明明他拿的枪，结果没表就死了
375416106,九头蛇不是找有夫之妇让悟空打死了吗
2021500003,太差啦，主角干什么的，跟傻子一样，还有那个，明明改死非得吧绳子割啦，不死才怪
1530076473,烂到没朋友
2020306740,去森林还带眼镜，嫌死得不够早吧
1075324326,垃圾一个拍的什么垃圾片
1621801837,唯一让我喜欢的是那山那水
1083035834,首先剧情不拖沓，紧凑不啰嗦，演员演技到位，结尾让人深思，总之值得一看哈 
1949904562,呵呵了事[勉强][勉强][勉强][勉强]
956934032,看了真想大便
1349813393,打卡
1476881606,人就是太闲了，没事找事
728933561,居然我还看完了
728933561,连针头都没有就能注射
1793171963,真假太假超级假看得尴尬
1535885916,剧情连贯吗
2028572068,"和小希一起那男的呢 最后那个 偷东西那个
"
1815066536,这简直就是破电影，不管是逻辑也好，推理也好，破得不能再破了
1651607185,超级垃圾垃圾中的垃圾
857577396,这个我想说都不容易
1620348275,一把枪子弹打不完
1419231366,一生陪伴在江小猪身旁.
1728869304,演技太差，死人一个
2043492662,天地有万古，此身不再得；人生只百年，此日最易过。——《菜根谭·概论》
2041116847,蛇能听懂人语？有点假！
1041240861,弱弱的问一句 能给比0分还低的分数吗？
1804878582,睡觉睡多一个小时还好，记住垃圾要分类，
1151109845,没有新意的结尾
1752056502,哎！可惜了 
1180406237,这电影真的秀
1014730887,一波成事不足，败事有余的家伙
1379190181,影片的人被拍的智商都四五岁的孩子，蛇这么大在爬动的时候声音很大的，蛇这么近的距离都听不到，都是聋子吗，这个部片子比大蛇这部片子拍的差太多了
1168833374,请允许说俩字，垃圾！！！
1218350982,垃圾，看的我居然想哭，什么玩意？
1833746383,打卡
783067828, 哈哈  结局吓死我了[泪][泪][泪]
1609222121,好看
1365577426,啥也不是，是个人都比他拍的好
1365577426,当观众是傻子
1633370043,来了
997511578,嗯，无言以对
1073292980,最后才最有意思
526461623,肚子疼
1004082518,脑子短路了吧，这些人  什么电影啊？简直侮辱人智商啊
1004082518,这电影简直侮辱了我的智商
1965196634,嗯，好看。
1880911150,好看耶！真的是良心剧啊
447390545,特效真不错
1102170983,不得不说这特效也太牛逼！:snake:出来的时候吓死我了！我giao！！牛啊！
1811282021,这电影总体来说啥也不是，人就像傻子。而且蛇也是。蛇本来就是一口吞人的，这蛇不会咬就会用头撞。这还是蛇吗？真的啥也不是。演员我就不说了
2037440787,垃圾片，浪费时间
1533741086,这片就是侮辱人智商
1385304742,能拍成这样也是够可以的，真的是假的不能再假，傻了不能再傻了。
1142277403,那把玩具枪就出来拍电影，还8倍镜
957703051,有没有吓到做噩梦？
1593171652,中国在这类型方面还需要努力，这也是事实，不是说外国的就好看，可是客观而言，外国的就是好看，很震撼，特技也不错，国产的还是差点
1514292458,这种无脑电影带上国产就算了别在侮辱祖国科幻好吗
2037851038,特别喜欢这剧情整个设计得超级棒！演员们也是个个演技精湛！很有代入感！感受到了每个人的付出！
2055029289,这个特效真的很炫酷呀，被震惊到了，可以的可以的，题材也好看呀
